response,source,text
,original,つーかxとかヤフコメも統一教会と関わりのある政治家を批判するニュースや投稿に対してだけ異常な量のコメントつくよな しかも内容は進次郎のアレみたいにテンプレがあるのか ・そう思ってるのお前だけ ・君はそう思うんだ ・○○さん(投稿者)ってこういうこと言う人だったんだ ・いいえ、違います みたいな同じ様なコメントだらけ 特にxなんて日本人で政治に関心があってsnsでわざわざ偏った意見を投稿する一般人自体が少ないはずなのにあんな量のコメントつくの違和感しか無いが日本人ってバカだからああいうの見てどっちが正しいか誤認したりするんだろうな
,original,統一教会の件本年度内にも解散命令の是非を判断する可能性がある これあるから壺から悪魔が慌てて出てきて世界混乱させてるんだろ 統一教会に都合の悪い判断すると日本破壊しますよ？って脅し クーデターで政権奪った壺市中国の件なんか明らかにワザと
,original,アジア人の偽キリスト教なんか世界じゃ通用しないし 対中国として利用したい台湾ぐらいしか居場所がないんだろうなあ
,original,>>448 統一教会信者に説得は難しい なぜならこのようにもはや理論で動いていないから 幹部や上役の指示しか彼らの頭の中にはない 自分に不利益があっても余裕で突っ込んで死ねるタイプのロボット ちなみにイスラムの人は彼らなりの理屈があってやってるがこいつらには何も無い マジのロボット、人間ではない
,original,>>452 その程度の脳みそだから簡単に統一教会に洗脳されるってこと気付いてないんだよ
,original,統一教会の政界工作が日米韓以外にも台湾でここまで進んでいたとはな… これはもう国際間で政教分離原則のさらなる徹底化を図って撲滅を目指すしかないだろ 世に仇なすカルト教団 まさにここに在りだな
,original,ヨーロッパや父さんは正しかった 統一教会が邪教である認識は全世界で持たないといけない
,original,>>390 反共ではなくて地域ごとのバカを引っ掛けるのが目的 日本向けは戦争責任と元々馴染みのある先祖供養にローカライズしてあるというだけでしょう アメリカなら銃信仰韓国なら民族統一台湾は反共 需要に応えるというビジネスの基本
,original,>>488 統一教会を批判するのは左翼認定されるからな そしてそれを真に受ける馬鹿日本人だらけ
,original,>>488 ネトウヨは基本的に人間のクズだから別に日本人が不幸になってても知らないふりだろ だから統一教会と相性が良すぎる
,original,文鮮明がメシア？イエスキリストの再来で？信者はその国の人種になりすまし？信者から金吸い取りつつ影響力拡大させ最終目標は統一世界構築？ スタートから擬態しつづける邪教や悪魔教じゃん
,original,ヤバくない？イエスキリストになりすまし、日本人になりすまし、台湾人になりすまし お前らはなんなんだとw 教えがいいならなりすましや擬態するなw
,original,どういう経緯を経てこういう勢力が出てきたんだろう？ キリスト教の模倣かそれ以前からあったものなのか
,original,この人達は、台湾の親日政党だからね 統一教会だからと言って色眼鏡で見るのはおかしいと思うよ 最近俺も知ったんだが統一教会も、知ると普通の宗教と変わりないみたいだよ
,original,統一教会は詐欺集団宗教ではないキリ。
,original,一方の🟥🏺カルト左の統一教会は 選挙でボロ負けしていた
,original,安倍晋三研究所って冗談で 統一教会が関わってるんじゃないかって言ったけど 本当に関わってたりして
,original,統一教会がやってることって🟥🏺カルトがやってることと同じだと思うけど なんで🟥🏺が怒ってんの？
,original,悪魔ってサタンの統一教会員のこと？
,original,>>624 ユダヤ共産主義のこと ユダヤ国際金融資本が、ルシファー悪魔主義で世界統一狙ってる それを阻止するのが統一教会 だから、中国共産党は、中国でキリスト教、お寺、など全ての神の宗教を破壊してる訳 ユダヤ人が中国共産党を作ったから
