text,method,group_id,hate_speech,christianity_related,annotation_id,annotator,average_prob,created_at,id,lead_time,model_votes,sampling_strategy_tag,updated_at
ID:6vqp6...h – Cyberサンクチュアリ教会　大阪　東大...阪？教...会 ·ID:6vq。p6h	ID:、6vqp6？h 未分類·	higashiosakakyouk！a...i201、5年11月28日2015年11月28日	投稿ナビゲーション 以下のみ言葉は、現状についてよ。り理解しやすいのではないでしょう·か！。母マリヤの使命を考？えてみましょう。,AEDA_Only,397,否,是,1049,1,0.6169107059637705,2026-02-03T02:09:41.149463Z,22105,4.53,1/5,uncertain_or_low_confidence,2026-02-03T02:09:41.149480Z
私ではなくキリストⅣ 我が命の砦なる主 [314] [313] [312] [310] [309] [308] [307] [306] [300] [301] [299] <<日夜兄弟たちを神の御前で訴える者 HOME	人の子が来る時、地上に信仰が見られるであろうか>>,original,398,否,是,1931,1,0.4069551924864451,2026-02-12T05:32:39.193848Z,22111,3.089,1/5,uncertain_or_low_confidence,2026-02-12T05:32:39.193870Z
私ではなく、キリスト IV 主よ、わがいのちの砦よ [314] [313] [312] [310] [309] [308] [307] [306] [300] [301] [299] <<昼も夜も兄弟たちのために神の前で執り成す方 HOME 人の子が来るとき、地上に信仰を見いだせるだろうか？>>,BT_DeepL_EN,398,否,是,1931,1,0.4069551924864451,2026-02-12T05:32:39.193848Z,22111,3.089,1/5,uncertain_or_low_confidence,2026-02-12T05:32:39.193870Z
私ではな！く、キリスト ！IV... 主よ、わが！いのちの砦よ [314]？· [313] 、[312] [·310] [309] [...！30？·8] [307] [3？06] [300] [301] [299]· <<昼も夜も？兄弟たち？のために神の？前で執り成す方 HOME 人！の子が来るとき、地上、、に！信仰を見いだせるだ·ろ。うか？>？>,BT_DeepL_EN_AEDA,398,否,是,1931,1,0.4069551924864451,2026-02-12T05:32:39.193848Z,22111,3.089,1/5,uncertain_or_low_confidence,2026-02-12T05:32:39.193870Z
私ではなくキ、！リ...スト、Ⅳ 我が命の砦なる主 [314] [31、3] [312] [310。] [309] [308] [307] [306] [！3、00] 。[301] [299] <<日夜兄弟たちを神。の御前で訴える者 H？OME	人の子が来る時、地上に信仰·...が見られるであ？ろうか>>,AEDA_Only,398,否,是,1931,1,0.4069551924864451,2026-02-12T05:32:39.193848Z,22111,3.089,1/5,uncertain_or_low_confidence,2026-02-12T05:32:39.193870Z
朗読　主イエス・キリストの再臨の御言葉 「すべてが神の言葉によって達成される」 その１ | 全能神教会 御言葉の朗読動画 785,original,399,否,是,4799,1,0.6305446128050486,2026-02-19T12:59:20.035919Z,22124,4.045,1/5,uncertain_or_low_confidence,2026-02-19T12:59:20.035948Z
読書：主イエス・キリストの再臨の言葉「神の言葉によってすべてが成し遂げられる」第一部｜全能神教会 言葉の朗読動画785,BT_DeepL_EN,399,否,是,4799,1,0.6305446128050486,2026-02-19T12:59:20.035919Z,22124,4.045,1/5,uncertain_or_low_confidence,2026-02-19T12:59:20.035948Z
読書：主イエス・キリストの再臨の？言葉！·「神の言葉によ、ってすべてが成し遂げられる」第一！部｜全？能神教会 言葉の朗読動画7！85,BT_DeepL_EN_AEDA,399,否,是,4799,1,0.6305446128050486,2026-02-19T12:59:20.035919Z,22124,4.045,1/5,uncertain_or_low_confidence,2026-02-19T12:59:20.035948Z
朗読　主イエス...・キリストの再臨。の御、言葉 「すべ、てが神の言葉によ...って達成される·」 その...１ |！ 全能神教会 御言葉の朗読動...画 78。5,AEDA_Only,399,否,是,4799,1,0.6305446128050486,2026-02-19T12:59:20.035919Z,22124,4.045,1/5,uncertain_or_low_confidence,2026-02-19T12:59:20.035948Z
朗読　主イエスの再臨の御言葉 「神の働き、神の性質、そして神自身 ２」 その１　パート１ | 全能神教会,original,400,否,是,1398,1,0.6205622255802155,2026-02-08T07:38:05.662142Z,22125,2.175,1/5,uncertain_or_low_confidence,2026-02-08T07:38:05.662172Z
読書：主イエスの再臨の言葉「神の働き、神の性質、そして神ご自身 2」第一部｜全能神教会,BT_DeepL_EN,400,否,是,1398,1,0.6205622255802155,2026-02-08T07:38:05.662142Z,22125,2.175,1/5,uncertain_or_low_confidence,2026-02-08T07:38:05.662172Z
読書：主！イエスの再臨の言葉「神の。働き、神の性。質、そして神ご自身 2！」第、一、部。｜全能神教会！,BT_DeepL_EN_AEDA,400,否,是,1398,1,0.6205622255802155,2026-02-08T07:38:05.662142Z,22125,2.175,1/5,uncertain_or_low_confidence,2026-02-08T07:38:05.662172Z
朗読...　主イ...エ！スの再臨の御言葉 、「神の働き、神の性質、！そして神自身 ·２」 その１。　パート１ | 全能神教会,AEDA_Only,400,否,是,1398,1,0.6205622255802155,2026-02-08T07:38:05.662142Z,22125,2.175,1/5,uncertain_or_low_confidence,2026-02-08T07:38:05.662172Z
神の国での新しい生活のために賛美しよう | 神の国降臨の福音 前へ：神の御業は測り知れない 次へ：歌とダンスで神を讃美せよ,original,401,否,是,3673,1,0.6400545636812845,2026-02-17T13:17:12.328227Z,22130,5.966,1/5,uncertain_or_low_confidence,2026-02-17T13:17:12.328253Z
神の王国における新たな命を賛美しよう | 神の王国到来の福音前：神の御業は計り知れない次：歌と踊りで神を賛美せよ,BT_DeepL_EN,401,否,是,3673,1,0.6400545636812845,2026-02-17T13:17:12.328227Z,22130,5.966,1/5,uncertain_or_low_confidence,2026-02-17T13:17:12.328253Z
神の王国における新たな命を賛美しよう | 神·の王国到来の福音前：神の...御業！は計り。知れない次：...歌と踊りで神を。賛美せよ,BT_DeepL_EN_AEDA,401,否,是,3673,1,0.6400545636812845,2026-02-17T13:17:12.328227Z,22130,5.966,1/5,uncertain_or_low_confidence,2026-02-17T13:17:12.328253Z
神の国で？。の新しい生活·のた。めに賛美しよう ？...| 神の国降臨の福音 前へ：神の御業は測り知れない 次へ：歌と！ダンス...で神を讃美せよ,AEDA_Only,401,否,是,3673,1,0.6400545636812845,2026-02-17T13:17:12.328227Z,22130,5.966,1/5,uncertain_or_low_confidence,2026-02-17T13:17:12.328253Z
>>335 追記 中国はキリスト教も弾圧してる反キリスト 中国政府公認の教会よりも弾圧されてる地下教会のほうが正統性がある。 政府が司教を選ぶなんて駄目だろ。,original,402,是,是,968,1,0.4150199790795644,2026-02-03T00:55:09.538218Z,22146,20.309,3/3,uncertain_or_low_confidence,2026-02-03T00:55:09.538236Z
>>335 追記：中国はキリスト教も迫害している——反キリスト的だ。政府公認の教会よりも迫害されている地下教会の方が、より正当性を持つ。政府が司教を選ぶのは許されない。,BT_DeepL_EN,402,是,是,968,1,0.4150199790795644,2026-02-03T00:55:09.538218Z,22146,20.309,3/3,uncertain_or_low_confidence,2026-02-03T00:55:09.538236Z
>！>？335 追記：中国は...キリス！ト教も迫害している——反·キリスト的だ。政府公認の教会よりも迫害されてい？る地下...教会の方が、より正当性を持つ。政府が司教·を·選ぶのは許されない。,BT_DeepL_EN_AEDA,402,是,是,968,1,0.4150199790795644,2026-02-03T00:55:09.538218Z,22146,20.309,3/3,uncertain_or_low_confidence,2026-02-03T00:55:09.538236Z
>>335 追記... 中国はキリスト教も弾圧してる反キリスト 中国政府公認の教会よりも弾圧さ。れ？？てる、地下？教会のほう...が正統性がある。 政府が司教、を。選！ぶなん·て駄目だろ。,AEDA_Only,402,是,是,968,1,0.4150199790795644,2026-02-03T00:55:09.538218Z,22146,20.309,3/3,uncertain_or_low_confidence,2026-02-03T00:55:09.538236Z
神の前で心を静めることについて | 神の国降臨の福音 前へ：性質が変化した者たちとは神の言葉の現実の中へ入った人々である,original,403,否,是,1900,1,0.6347179015477499,2026-02-12T04:40:32.854813Z,22178,3.077,1/5,uncertain_or_low_confidence,2026-02-12T04:40:32.854834Z
神の前で心を静めることについて｜来るべき神の国の福音前回：性質が変わった者こそ、神の言葉の現実に入った者である,BT_DeepL_EN,403,否,是,1900,1,0.6347179015477499,2026-02-12T04:40:32.854813Z,22178,3.077,1/5,uncertain_or_low_confidence,2026-02-12T04:40:32.854834Z
神の前で心を静めることについて｜来るべ！き神の国の福音前回：性質が変わった者こそ！、神の、言葉の現...実に入った者？である,BT_DeepL_EN_AEDA,403,否,是,1900,1,0.6347179015477499,2026-02-12T04:40:32.854813Z,22178,3.077,1/5,uncertain_or_low_confidence,2026-02-12T04:40:32.854834Z
！神の前で心·を静めることについ！て | 神...の国降臨の福音 ...前！へ：性質·が変化した者たちとは神の！言葉の現実の中へ入、った人々である,AEDA_Only,403,否,是,1900,1,0.6347179015477499,2026-02-12T04:40:32.854813Z,22178,3.077,1/5,uncertain_or_low_confidence,2026-02-12T04:40:32.854834Z
「イゼベルの霊」とは、グノーシス主義的な母性崇拝に由来する「抑圧的に支配する異常な母の霊」である｜グノーシス主義の基本構造｜私ではなくキリストⅥ（東洋からの風の便りIII） Home > ブログ > グノーシス主義の基本構造 > 「イゼベルの霊」とは、グノーシス主義的な母性崇拝に由来する「抑圧的に支配する異常な母の霊」である,original,404,否,是,1829,1,0.4646616379419963,2026-02-11T14:08:44.635913Z,22181,3.94,1/5,uncertain_or_low_confidence,2026-02-11T14:08:44.635929Z
「イゼベルの霊」とはグノーシス主義の母性崇拝に由来する「異常な母性の抑圧的支配的霊」｜グノーシス主義の基本構造｜私ではなくキリスト VI (東方の便り III) ホーム > ブログ > グノーシス主義の基本構造 > 「イゼベルの霊」とはグノーシス的母性崇拝に由来する「抑圧的で支配的な異常な母性霊」である。,BT_DeepL_EN,404,否,是,1829,1,0.4646616379419963,2026-02-11T14:08:44.635913Z,22181,3.94,1/5,uncertain_or_low_confidence,2026-02-11T14:08:44.635929Z
「イゼベル？の霊」とは？グノーシス主義の母性崇、拝に由来する「異常な？母性の抑圧的支配。·的霊」、｜グノー！シス主義の基本構造｜私！ではなくキリス。ト VI· (東方の便り III) ホーム > ...ブ·ログ... > ？グノーシス主義の基本構造！ > 「イゼベルの...霊」とはグノーシス、的母性崇拝に·由来？する...「抑？！圧·的で支配·的な異常な母、。...性霊」である。,BT_DeepL_EN_AEDA,404,否,是,1829,1,0.4646616379419963,2026-02-11T14:08:44.635913Z,22181,3.94,1/5,uncertain_or_low_confidence,2026-02-11T14:08:44.635929Z
「？イゼベルの霊」とは、グノーシス...主。義的な母性崇拝？に由来する「抑圧的に...支配する、異常な母の霊」であ·る｜グノーシス主義の基？！本構造｜私ではなくキリストⅥ（東洋から。の風の便りII？I） Home > ブログ > グノーシス主義の基本構！造 > 「イゼベルの霊」とは、グノーシス·主義的な母性崇拝に！由来す？る「！抑圧的？に支配する異常な。母？の霊」であ·！る,AEDA_Only,404,否,是,1829,1,0.4646616379419963,2026-02-11T14:08:44.635913Z,22181,3.94,1/5,uncertain_or_low_confidence,2026-02-11T14:08:44.635929Z
"聖書みたいだ 名著です แปลว่าอะไร ดูความหมาย ตัวอย่างประโยค หมายความว่า พจนานุกรม Longdo Dictionary แปลภาษา คำศัพท์ 聖書みたいだ 名著です ลองค้นหาคำในรูปแบบอื่นๆ เพื่อให้ได้ผลลัพธ์มากขึ้นหรือน้อยลง: -聖書みたいだ 名著です-, *聖書みたいだ 名著です* 聖書(せいしょ)みたいだ 名著(めいちょ)です",original,405,否,是,2950,1,0.5648075441519419,2026-02-15T01:53:22.446559Z,22195,2.616,1/5,uncertain_or_low_confidence,2026-02-15T01:53:22.446581Z
聖書みたいだ 名著です意味と例文を見る意味は？Longdo Dictionaryは単語や語彙を翻訳します意味は？聖書みたいだ 名著です検索結果を増減させるには、単語を異なる形で検索してみてください：-聖書みたいだ 名著です-*聖書みたいだ 名著です*聖書(せいしょ)みたいだ 名著(めいちょ)です,BT_DeepL_EN,405,否,是,2950,1,0.5648075441519419,2026-02-15T01:53:22.446559Z,22195,2.616,1/5,uncertain_or_low_confidence,2026-02-15T01:53:22.446581Z
聖書みたいだ ·名·著？です、意味と例文を見る意？味は？...Lon？。gdo Dictionaryは単語や語彙を翻訳します意味は？聖書みたいだ 名著です検索結。果を増減させるには、単語、を異なる形で検索してみてく？ださ、い：-聖書みたいだ 名著です-*聖書み·たいだ 、名？著です*聖書(せいしょ)みた、いだ。 名著(めいちょ)です,BT_DeepL_EN_AEDA,405,否,是,2950,1,0.5648075441519419,2026-02-15T01:53:22.446559Z,22195,2.616,1/5,uncertain_or_low_confidence,2026-02-15T01:53:22.446581Z
