annotation_id,annotator,average_prob,christianity_related,created_at,hate_speech,id,lead_time,model_votes,sampling_strategy_tag,text,updated_at,split
3820,1,0.6220036248366038,0,2026-02-18T03:42:28.513072Z,0,19492,1.529,2/4,uncertain_or_low_confidence,杉本 卓洲 (著) 仏塔の生成とその信仰の展開 仏教学セミナー 通号 63 1996-05-30 41-59 詳細 IB:00026936 密波羅 鳳洲 (著) 「仏搭供養図」考 高野山大学論叢 通号 16 1981-02-21 21-34(L) 詳細 IB:00014371 藤村 隆淳 (著) 仏伝記事の一考察 入胎 高野山大学論叢 通号 24 1989-02-21 31-51(L) 詳細 IB:00014402,2026-02-18T03:42:28.513094Z,train
2937,1,0.4985672732194264,0,2026-02-15T01:52:19.511941Z,0,19494,9.537,1/5,uncertain_or_low_confidence,ローマ属州地図 ^ 『新約聖書』で主より徴税人と卑しめられるのは彼ら徴税請負人のことであり、,2026-02-15T01:52:19.511969Z,train
1532,1,0.5948091348012289,1,2026-02-10T14:36:40.231240Z,0,19495,8.943,2/4,uncertain_or_low_confidence,ヨハン教会続報 「金圭東牧師に億単位の餞別か」 | 川島堅二の宗教学研究室 掲示板 | 2665 新着順:81/1840 記事一覧表示 | 《前のページ | 次のページ》 投稿者：川島堅二 投稿日：2014年 9月16日(火)22時09分34秒 193.5.104.175.ap.yournet.ne.jp 通報 新着順:81/1840 《前のページ | 次のページ》,2026-02-10T14:36:40.231254Z,train
1745,1,0.4056985179583232,1,2026-02-11T04:46:47.634775Z,1,19498,11.813,2/4,uncertain_or_low_confidence,現代のキリスト教では人間イエスが存在したことは実証できないという立場から 信仰が成り立っているはずなんだが もし、イエスが実在した証拠がある！という事をいう神父・牧師が居たら注意したほうが良いね カルト化してるかもしれない,2026-02-11T04:46:47.634800Z,train
4926,1,0.3982099294662475,0,2026-02-23T14:03:18.207367Z,0,19500,2.461,2/4,uncertain_or_low_confidence,古代のウルファ編集 古代都市エデッサ編集 エデッサのキリスト教史編集 イスラム時代のエデッサ編集 第一次世界大戦の前後編集 シャンルウルファの現況編集 料理と飲料編集 「https://ja.wikipedia.org/w/index.php?title=シャンルウルファ&oldid=72551608」から取得 最終更新: 2019年4月29日 (月) 01:54,2026-02-23T14:03:18.207378Z,train
1361,1,0.585164080063502,1,2026-02-08T07:30:34.844772Z,0,19501,10.233,0/6,uncertain_or_low_confidence,コンゴ当局、反政府デモ参加者53人殺害 報告書 - トピックス｜Infoseekニュース 【AFP＝時事】コンゴ民主共和国で今年4月から10月にかけて、警察当局や治安部隊が反政府デモの参加者ら少なくとも53人を殺害していたことが分かった。コンゴ・カトリック司教会議（CENCO）が20日に発表した報告書で明らかになった。 CENCOの報告書は、任期切れ後も地位に居座るジョゼフ・カビラ（JosephKabila）大統領に対する抗議デモの最中、,2026-02-08T07:30:34.844793Z,train
3637,1,0.430625985066096,0,2026-02-17T13:10:13.344367Z,0,19502,2.984,2/4,uncertain_or_low_confidence,サンフランシスコ市の慰安婦記念碑設置問題についての報告 | 歴史の真実を求める世界連合会 ← サンパウロ講演を振り返って 2	寄付金状況のご報告 →,2026-02-17T13:10:13.344397Z,train
1331,1,0.5313540796438853,0,2026-02-08T07:21:06.453093Z,0,19503,2.434,1/5,uncertain_or_low_confidence,綾部市の寺・神社・教会 - 寺・神社・教会の検索なら30min. 綾部市の寺・神社・教会 トップ　 全国の寺・神社・教会　 京都府　 京都府の寺・神社・教会　 綾部市　 綾部市のレジャー　 綾部市の寺・神社・教会 綾部市の寺・神社・教会を0件掲載。綾部市の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。 全国の寺・神社・教会 京都府の寺・神社・教会 山家の寺・神社・教会 綾部の寺・神社・教会 高津の寺・神社・教会 淵垣の寺・神社・教会 梅迫の寺・神社・教会,2026-02-08T07:21:06.453107Z,train
2575,1,0.4114484290281932,1,2026-02-14T05:34:35.442299Z,0,19504,4.627,2/4,uncertain_or_low_confidence,>>603 統一教会の影響力を低く見積もりたくて必死だけど 参政党だけじゃないだろ自民党がいるじゃん 維新もいるでしょ,2026-02-14T05:34:35.442315Z,train
4602,1,0.468589723110199,0,2026-02-19T03:15:08.569919Z,0,19505,2.872,3/3,uncertain_or_low_confidence,ただおことばを　マタイ8：1-13　亀有教会牧師鈴木靖尋　2016.6.12: いのちのことば « 岩の上の人生　マタイ7：21-29　亀有教会牧師鈴木靖尋 | トップページ | 病を癒す力　マタイ8：14-17　亀有教会牧師鈴木靖尋　2016.6.19 »,2026-02-19T03:15:08.569943Z,val
2074,1,0.5573614041010538,0,2026-02-12T13:57:50.269630Z,0,19506,2.039,1/5,uncertain_or_low_confidence,インノケンティウス6世 (ローマ教皇) - Wikipedia 「https://ja.wikipedia.org/w/index.php?title=インノケンティウス6世_(ローマ教皇)&oldid=52403583」から取得 最終更新 2014年7月26日 (土) 14:30 （日時は個人設定で未設定ならばUTC）。,2026-02-12T13:57:50.269643Z,train
3979,1,0.4667106568813324,0,2026-02-18T04:18:04.944187Z,0,19507,2.199,1/5,uncertain_or_low_confidence,ローマ建国紀元とは - goo Wikipedia (ウィキペディア) 「ローマ建国紀元」のＱ＆Ａ 西暦は何月何日に始まったのでしょうか?,2026-02-18T04:18:04.944212Z,train
2060,1,0.6247015992800394,0,2026-02-12T13:37:57.669364Z,0,19508,3.479,1/5,uncertain_or_low_confidence,ミュニでの強盗に注意　後ろの乗降口付近は危険 | もっとサンフランシスコ 08/23/2014 mottoQ,2026-02-12T13:37:57.669386Z,train
3850,1,0.5817175507545471,0,2026-02-18T03:46:03.244207Z,0,19510,2.039,2/4,uncertain_or_low_confidence,浦賀教会blogサイト: 十戒 タグ / 十戒 '十戒' でSeesaa全体を検索する 主の１０の言葉 [2011/07/16 14:35],2026-02-18T03:46:03.244225Z,train
1328,1,0.4406000276406606,1,2026-02-05T14:55:01.287007Z,0,19512,111.63,1/5,uncertain_or_low_confidence,真のお父様に帰ろう！『三代王権･サンクチュアリ教会』: 殉教者たちは革命の始まりとなる＜後編＞ 18年11月28日 韓国語説教 文亨進二代王より 殉教者たちは革命の始まりとなる。 2018年11月28日 韓国語説教 文亨進二代王より,2026-02-05T14:55:01.287023Z,train
1067,1,0.4428415397802989,0,2026-02-03T03:05:29.667363Z,0,19516,4.275,1/5,uncertain_or_low_confidence,>>191 https://www.cnn.co.j.../world/35239656.html 古代ローマ遺跡「パンテオン」の壁から転落、日本人観光客が死亡 2025.10.26 Sun posted at 10:18 JST,2026-02-03T03:05:29.667380Z,train
2744,1,0.5641356905301412,0,2026-02-14T10:38:52.747381Z,0,19517,2.19,0/6,uncertain_or_low_confidence,流行ファッション先取り通販！最新トレンド特集 ＞ レディースブラウス ＞ SunaUna/スーナウーナ ＞ レディースブラウス通販〜SunaUna/スーナウーナのドレープタックカットソー/ネイビー(093) ◆商 品 名：ドレープタックカットソー/ネイビー(093) ◆ひらがな読み：どれーぷたっくかっとそー/ねいびー(093) ◆カタカナ読み：ドレープタックカットソー/ネイビー(093) ◆ローマ字読み：dore-putakkukattoso-/nebi-(093),2026-02-14T10:38:52.747401Z,train
1413,1,0.6193514962991079,0,2026-02-08T07:43:40.882154Z,0,19519,13.094,1/5,uncertain_or_low_confidence,Little Tokyo Community Profiles | ディスカバー・ニッケイ アレクサンダー・カプラン＝レイエス ケイトリン・アンダーソン ロバート・ボナパルテ ジャマル・ファヒム デボラ・サザン ブリタニー=マリー・スワンソン マシュー・ツジムラ,2026-02-08T07:43:40.882171Z,train
1342,1,0.6131906708081564,0,2026-02-08T07:22:24.043457Z,0,19525,9.841,2/4,uncertain_or_low_confidence,浦賀教会blogサイト: どん底 タグ / どん底 'どん底' でSeesaa全体を検索する どん底から立ち上がらせてくださる神 [2010/06/28 00:58],2026-02-08T07:22:24.043488Z,train
4960,1,0.3855101267496745,0,2026-02-23T14:11:57.278752Z,0,19528,94.601,2/4,uncertain_or_low_confidence,オプス・デイの下請けは統一教会 | 掲示板 | 765 新着順:3008/3673 記事一覧表示 | 《前のページ | 次のページ》 オプス・デイの下請けは統一教会 投稿者：Legacy of Ashesの管理人 投稿日：2012年 9月24日(月)00時48分40秒 通報 編集済 新着順:3008/3673 《前のページ | 次のページ》,2026-02-23T14:11:57.278768Z,train
3730,1,0.471161276102066,1,2026-02-17T14:41:00.278161Z,1,19529,36.882,2/4,uncertain_or_low_confidence,>>329 ただの内輪揉めで終わるだろうな 笑うのは統一教会 そして人々と政治家はそれを許容する 世界は何も変わらず新たな犠牲者を生み出し続ける,2026-02-17T14:41:00.278177Z,train
3635,1,0.5618315438429514,0,2026-02-17T13:10:07.147402Z,0,19531,77.193,1/5,uncertain_or_low_confidence,"びびなび サンフランシスコ (アメリカ合衆国) あなたの街のクラシファイド / 仲間探し / デート 夏休みで暇を持て余しているので、女性の方でどなたかデートしていただけないでしょうか？ よろしくお願いします。当方、23歳 男 学生です [登録者]mayuge [エリア]San Francisco (Bernal Heights), California, アメリカ合衆国 $15-$20 (DOE)/San Jose 95131",2026-02-17T13:10:07.147425Z,train
3801,1,0.5636044343312582,0,2026-02-18T03:39:44.211871Z,0,19533,1.705,0/6,uncertain_or_low_confidence,庶路駅の寺・神社・教会(JR根室本線(新得～釧路)) - 寺・神社・教会の検索なら30min. 庶路駅の寺・神社・教会 トップ　 全国の寺・神社・教会　 路線選択　 JR根室本線(新得～釧路)　 JR根室本線(新得～釧路)の寺・神社・教会　 庶路駅　 庶路駅のレジャー　 庶路駅の寺・神社・教会 庶路駅の寺・神社・教会(JR根室本線(新得～釧路))を0件掲載。庶路駅の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。 庶路の寺・神社・教会 西庶路の寺・神社・教会,2026-02-18T03:39:44.211894Z,train
3854,1,0.5542329152425131,0,2026-02-18T03:51:12.130171Z,0,19534,1.457,0/6,uncertain_or_low_confidence,旭の寺・神社・教会(海部郡蟹江町) - 寺・神社・教会の検索なら30min. トップ　 全国の寺・神社・教会　 愛知県　 愛知県の寺・神社・教会　 海部郡蟹江町　 海部郡蟹江町の寺・神社・教会　 旭　 旭のレジャー　 旭の寺・神社・教会 旭の寺・神社・教会(海部郡蟹江町)を0件掲載。旭の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-18T03:51:12.130196Z,train
1701,1,0.4493626455465953,1,2026-02-11T04:09:36.915659Z,0,19535,5.081,2/4,uncertain_or_low_confidence,"聖書信仰（藤本満師ゲスト投稿　その２）	2015年12月12日 / theophilus1970	藤本満先生によるゲスト投稿の第2回です。第1回目の投稿はこちらです。 ゲスト投稿, 福音主義, 聖書, 書籍紹介	神学者福音主義聖霊聖書	投稿ナビゲーション ← 聖書信仰（藤本満師ゲスト投稿　その１）Even Saints Get the Blues（信仰者と嘆きの歌）（1） →	聖書、神学、その他の随想",2026-02-11T04:09:36.915682Z,train
2071,1,0.6390080253283182,0,2026-02-12T13:56:11.751847Z,0,19536,1063.587,2/4,uncertain_or_low_confidence,「まさかわたしでは」　マタイ26：17-35 : 国立のぞみ教会説教要約 by nozomichurch | 2012-01-15 18:22 | マタイ福音書 << 「どんな手を使ってでも」　ルカ... 「策略と裏切りとの狭間で」　マ... >>,2026-02-12T13:56:11.751860Z,val
1081,1,0.6379563311735789,0,2026-02-03T03:13:32.121239Z,0,19537,6.062,2/4,uncertain_or_low_confidence,"宣べ伝えるという種　年間第14主日（ルカ10・1〜12、17〜20） | 聖パウロ修道会サンパウロ 井手口満修道士, 年間第14主日 59. 神父の取り次ぎによる病気回復――マスコミの先駆者アルベリオ...",2026-02-03T03:13:32.121251Z,train
994,1,0.5730200509230295,0,2026-02-03T01:37:47.152029Z,0,19538,3.771,1/5,uncertain_or_low_confidence,秋田県の尖圭コンジローマを診察する病院・クリニック 66件 口コミ・評判 【病院口コミ検索Caloo・カルー】 Caloo(カルー) - 秋田県の尖圭コンジローマを診察する病院・クリニック 66件 口コミ・評判 秋田県の尖圭コンジローマを診察する病院・クリニック（66件） 口コミ・評判,2026-02-03T01:37:47.152046Z,train
