text,method,group_id,hate_speech,christianity_related,annotation_id,annotator,average_prob,created_at,id,lead_time,model_votes,sampling_strategy_tag,updated_at
ロ。シアでは 統一協会は カルト宗教と認定？されてい？て 禁止されています 中、国でも。同様で 統一·協会は禁止されています フラン...？スでも禁止されています 欧州のほとんどの国で 統·一協会。...は禁止されているはずです 米、国においては大量の献金によってなぜか 統一...教会は活動できています,AEDA_Only,273.0,1,1,4712,1,0.4261614481608073,2026-02-19T08:28:10.111830Z,21150,7.032,3/3,uncertain_or_low_confidence,2026-02-19T08:28:10.111848Z
イエスは実在した人物だと思うよ 本人が神ではなく本来の神や聖職に勤しむ者の在り方、姿勢を真面目に考え不況もした人だろ,original,274.0,0,1,3765,1,0.4121743341286977,2026-02-18T03:15:04.592910Z,21151,3.926,1/5,uncertain_or_low_confidence,2026-02-18T03:15:04.592927Z
イエスは実在の人物であったと私は信じている。彼は神そのものではなかったが、神の本質と行い、そして聖なる奉仕に捧げる者たちを真剣に考察し、また苦難も経験した人物であった。,BT_DeepL_EN,274.0,0,1,3765,1,0.4121743341286977,2026-02-18T03:15:04.592910Z,21151,3.926,1/5,uncertain_or_low_confidence,2026-02-18T03:15:04.592927Z
イエスは実在の人物であったと私は信じている。彼は神？その。ものではなかったが、神の？本質と。行い、、そして聖なる奉仕に捧げる者たちを。真剣に考！察し？、また苦難も経験...し。た人物...であった。,BT_DeepL_EN_AEDA,274.0,0,1,3765,1,0.4121743341286977,2026-02-18T03:15:04.592910Z,21151,3.926,1/5,uncertain_or_low_confidence,2026-02-18T03:15:04.592927Z
イエスは実在した人物だと思うよ 本人が神！ではな！く本？来の神や聖...職に勤しむ者の在、り方、姿勢を真面！目に考え不況もした人だ？ろ...,AEDA_Only,274.0,0,1,3765,1,0.4121743341286977,2026-02-18T03:15:04.592910Z,21151,3.926,1/5,uncertain_or_low_confidence,2026-02-18T03:15:04.592927Z
「迷子」　ルカ福音書2章41－52節 : 国立のぞみ教会説教要約 by nozomichurch | 2006-12-31 10:30 | ルカ福音書 << 「主に仕える教会」　ヨシュア2... 「暗闇に光」　ルカ福音書2章1... >>,original,275.0,0,1,5026,1,0.6176027357578278,2026-02-24T09:35:36.409847Z,21153,13.391,2/4,uncertain_or_low_confidence,2026-02-24T09:35:36.409873Z
「迷子の子」ルカ2:41-52 : 全国のぞみ教会説教要約 by nozomichurch | 2006-12-31 10:30 | ルカの福音書 << 「主に仕える教会」ヨシュア記2... 「闇の中の光」ルカ2:1... >>,BT_DeepL_EN,275.0,0,1,5026,1,0.6176027357578278,2026-02-24T09:35:36.409847Z,21153,13.391,2/4,uncertain_or_low_confidence,2026-02-24T09:35:36.409873Z
「迷子の子」ルカ2！:41、-52 : 全国の、ぞみ教会説教要約 by no、zomichurch | 2006？-12-31 ·10:30 | ルカの福音書 <。< 「主に仕える教...会」ヨ、シュア記2... 「闇の中の光」...ルカ。·2...:1... >>,BT_DeepL_EN_AEDA,275.0,0,1,5026,1,0.6176027357578278,2026-02-24T09:35:36.409847Z,21153,13.391,2/4,uncertain_or_low_confidence,2026-02-24T09:35:36.409873Z
「·迷子」　ルカ福音書2章4·1－52節 : 国立のぞみ！教会·説教要約 by no、zomic。hur、ch ·| 2006-、12-·31。 10:30？ | ルカ福音、書 << ·「...主、に？仕える教会」　ヨシュア2... 「暗闇に？光。」　ルカ·福音書2章1.。.. >>,AEDA_Only,275.0,0,1,5026,1,0.6176027357578278,2026-02-24T09:35:36.409847Z,21153,13.391,2/4,uncertain_or_low_confidence,2026-02-24T09:35:36.409873Z
ユダの手紙とは - goo Wikipedia (ウィキペディア) 「ユダの手紙」のＱ＆Ａ ダヴィンチ「最後の晩餐」でのユダの表現の仕方… ユダがイエスを売り渡した銀貨３０枚は現在の何… 自分が送る手紙は「手紙？」「お手紙？」,original,276.0,0,1,1276,1,0.4533040523529053,2026-02-05T14:27:47.431627Z,21165,4.217,1/5,uncertain_or_low_confidence,2026-02-05T14:27:47.431647Z
ユダの書簡 - goo Wikipedia (Wikipedia)「ユダの書簡」に関するQ&Aダ・ヴィンチの『最後の晩餐』ではユダはどのように描かれているのか…ユダがイエスを裏切った見返りとして受け取った銀貨30枚の現在の価値は…私が送る手紙は「手紙」と呼ぶべきか？それとも「私の手紙」と呼ぶべきか？,BT_DeepL_EN,276.0,0,1,1276,1,0.4533040523529053,2026-02-05T14:27:47.431627Z,21165,4.217,1/5,uncertain_or_low_confidence,2026-02-05T14:27:47.431647Z
ユダの書簡 - go？o W？ikiped。ia (Wikip·edia)「ユダ。の...書簡」に関するQ&Aダ・ヴィンチの『最。？後の晩餐』ではユダはどのよう！に描かれて、いるのか…ユダ·がイエ。スを裏切った見返りとして受け取った銀貨？？3...0枚の現在...の価値。は！…私が送る手紙。は「手紙」？と呼ぶべきか？それとも「私の手紙」と呼ぶ·べきか...？,BT_DeepL_EN_AEDA,276.0,0,1,1276,1,0.4533040523529053,2026-02-05T14:27:47.431627Z,21165,4.217,1/5,uncertain_or_low_confidence,2026-02-05T14:27:47.431647Z
ユダの手？。紙とは - g·oo Wiki、pedia (ウィキペ？ディア) 。「ユダの手紙」のＱ。＆Ａ ダヴィンチ「最後の晩餐」！でのユダの表？現の仕方… ユダがイエ...ス...を売り？渡した銀貨３！０枚は現在の何… 自分が送る手紙は「手紙？」「お手紙？」。！,AEDA_Only,276.0,0,1,1276,1,0.4533040523529053,2026-02-05T14:27:47.431627Z,21165,4.217,1/5,uncertain_or_low_confidence,2026-02-05T14:27:47.431647Z
④聖書を信じられるわけ | セブンスデー・アドベンチスト教会 2018年11月11日 @ 11:00 – 12:00 Asia/Tokyo タイムゾーン 聖書を信じられるわけ 聖書ほど、様々な批判を受けた書物はありません。 しかし、聖書ほど信頼できる書物もありません。 なぜそう言えるのかを考えてみましょう。 ← ③なぜ、キリストが必要なのか ⑤死から蘇ったと言われても・・・ →,original,277.0,1,1,3727,1,0.4488760828971863,2026-02-17T14:39:07.042022Z,21190,5.389,1/5,uncertain_or_low_confidence,2026-02-17T14:39:07.042049Z
