doc_id,topic,lang,text_preview,bias_harm,bias_fairness,bias_loyalty,bias_authority,bias_sanctity,bias_realistic_threat,bias_symbolic_threat
341,3,zh,"得了吧，这能改变个啥？天主教会里那帮神父，现在有一半是同志都算说少了，而且只会越来越多。

这不就跟避孕一个道理嘛。教会白纸黑字写着禁止，结果呢？98%的信",0.175143,0.180811,0.098591,0.112332,0.156988,-0.013176,-0.056015
342,4,zh,上帝吐的？挺圆滴。,0.181533,0.190877,0.113715,0.122753,0.153927,0.001778,-0.039616
343,6,zh,"作为一个过来人，我说两句……

首先，这事儿的核心是**强奸**！是**对无助儿童身体和精神的全方位强奸**！别他妈扯什么“神职人员行为不端”，这就是**强",0.140734,0.149726,0.045432,0.0773,0.119472,-0.0279,-0.070084
344,15,zh,Jay你算老几啊，还想在这儿当所有人的精神导师？你那套“高见”跟教会的正统教义整个背道而驰！说白了，你根本没资格对任何天主教的东西指手画脚！,0.167491,0.172837,0.114681,0.127513,0.175565,-0.013936,-0.055633
345,20,zh,修女笑话就像妓女笑话因为有部分身不由己者所以嘲笑整体会有种缺德的感觉,0.191452,0.187519,0.099518,0.098345,0.157463,-0.020762,-0.061868
346,13,zh,教育的目的，就是把人训练成羊羔，在未来可以降低社会控制成本。我说的是普遍意义。各种合法的非法的人类组织，如党派、企业、单位、传销等，无一不是如此。忘了说了，上帝,0.181541,0.183129,0.115528,0.14873,0.147637,-0.017901,-0.036919
347,35,zh,"《路加福音》里那个“寡妇的两个小钱”的故事，说穷寡妇投的钱比富翁的万贯家财还多，这不就是经济学里“边际效用递减”的完美写照吗？

说白了，钱越多，新来的一块",0.204722,0.186871,0.117721,0.128333,0.160693,-0.051203,-0.036259
348,4,zh,愤怒的上帝将达尔文以侵害名誉罪告到如来佛祖那里，对此达尔文非常委屈：“Oh My God，你只要当着世人的面再造出一个人，不就能证明你真的是上帝了吗？”,0.128741,0.160199,0.063216,0.069623,0.143098,-0.016275,-0.066252
349,5,zh,你们那套仪式搞得乱七八糟、东拼西凑的，但我心里“清楚”，复活的基督大神就在我们这帮有毛病的教徒和罪人中间。一想到耶稣管上帝叫“阿爸，父”，然后这位上帝还心甘情愿,0.18597,0.195901,0.123446,0.133727,0.183973,-0.000795,-0.050129
350,2,zh,"要我说，《圣经》特别是《旧约》那部分，简直是厌女症的集大成者。
我当年还真花了一整个暑假，硬着头皮从头到尾啃了一遍。结果呢？读到《旧约》里好些地方，三观都给我",0.166863,0.173892,0.090124,0.088592,0.149788,-0.028959,-0.058037
351,19,zh,"你们家耶稣可佛系了，听不懂他的道，心里不爽想走人？他眼皮都懒得抬一下。

他可不会追上去说：“哎呀，刚才我说的‘人要恨自己的父母’是开玩笑的啦，别往心里去！",0.177419,0.193993,0.099302,0.10689,0.181146,0.018592,-0.064314
352,2,zh,"要我说，别扯那些没用的了，要挖厌女的根，就该直捣黄龙，看看宗教里那套恶臭的规矩，天主教就是个活靶子。

还有比这更赤裸裸的歧视吗？什么圣事圣职，从神父到主教",0.170658,0.180428,0.09602,0.114554,0.166503,-0.04481,-0.051238
353,9,zh,耶稣说白了就是个邪教徒，可儒家思想老早就无神论了,0.168726,0.180494,0.075621,0.095146,0.186215,-9.8e-05,-0.078555
354,9,zh,鸿钧老祖第一仙把耶稣找来审问了。,0.176631,0.210707,0.11903,0.138171,0.198717,-0.014212,-0.034241
355,6,zh,"呵呵，教会这套路我们都看腻了，剧本开头是啥样，结尾基本也猜到了。

教皇出来动动嘴皮子，主教出来鞠躬道歉、作作秀，再甩锅给信众，说问题是大家“共同”的。到头",0.177114,0.194109,0.089357,0.117488,0.162006,-0.026243,-0.053799
356,7,zh,少拿我们跟那帮信耶稣的反智神棍相提并论。我们跟科学可没仇。一千五百年前，《古兰经》就讲了宇宙大爆炸、生命源于水、人的阶段性创造、胚胎发育的细节、不同盐度洋流互不,0.174429,0.174216,0.109608,0.099377,0.137132,-0.012959,-0.052774
357,14,zh,我靠，再让这帮信教的搞下去，是不是全世界都得归他们管了？老天爷快显灵吧，我可不想以后没酒喝没肉吃，天天抱着本破经啃。,0.175431,0.19504,0.105636,0.123506,0.160926,-0.024695,-0.06414
358,20,zh,修女有当娼妓的，有用十字架互桶的，凡是要禁欲的最后总是变态因为人总有欲望,0.174667,0.189664,0.099959,0.103115,0.146731,-0.008805,-0.037504
359,33,zh,"这帮神棍天天把“尊重生命”挂在嘴边，结果一扭头就削减穷人的医保，专坑拖家带口的、生孩子的、还有老人。这他妈才叫“反生命”吧？

一边给有钱人疯狂减税，一边对",0.185814,0.171535,0.099238,0.092476,0.153521,-0.030722,-0.089913
360,2,zh,"神父这行儿都快后继无人了，现在撑场面的平均都六十好几了。

那帮主教真该睁眼看看了，赶紧搞个新模式，把权力和责任多分点给普通信众。总不能什么都指望一个神父吧",0.218595,0.234155,0.175097,0.192124,0.226996,-0.010163,-0.022399
361,38,zh,哦？那发动太平天国害死几千万人的算不算基督徒？,0.15549,0.171419,0.090385,0.098795,0.16708,-0.013612,-0.042195
362,4,zh,牛人用神棍拉汽车秒杀众生！哇靠，大哥你这凶器太凶狠了！！！！你让哥情何以堪啊~~ http://t.cn/SUGk1p,0.146185,0.178249,0.110816,0.112079,0.15116,-0.041399,-0.070079
363,1,zh,要说给这教代言，除了懂王还有谁更合适？他那帮无脑铁粉早就把他当活菩萨供起来了，更别提那些教会里道貌岸然的伪君子。就连他自己都知道这是在演戏，照片里笑得跟朵花儿似,0.207146,0.204854,0.131,0.141226,0.203686,-0.027798,-0.097741
364,3,zh,"这篇文章简直就是魔鬼的呓语，满篇歪理邪说。

还说什么“天主教的主教们早该顺应潮流，根据所谓‘公认的心理学认知’，重新考虑对同性恋的立场了”。

我们天",0.154009,0.158562,0.092538,0.087776,0.131243,-0.005087,-0.070779
365,5,zh,"要我说，“精神领圣体”这套才对味儿嘛，干净又卫生。
耶稣在最后晚餐上还留了补充遗嘱，规定面饼配方了？
他老人家不是说“两三个人奉我名聚会”就行了吗？
也就",0.208852,0.209271,0.141762,0.161067,0.193969,0.000497,-0.017819
366,9,zh,耶稣算逑，不认识,0.175717,0.177164,0.099011,0.125087,0.181697,-0.008726,-0.033276
367,8,zh,不会吧？现在这帮小年轻，就算是在所谓的天主教家庭里长大的，好不容易考上了个顶尖的教会大学，结果连教会禁止避孕这点屁事都不知道？然后发现医保里没这个，还真能给你整,0.174026,0.167078,0.104994,0.110714,0.130164,-0.000656,-0.06361
368,29,zh,基督,0.174422,0.198381,0.134029,0.145022,0.200801,0.012994,0.018438
369,17,zh,"总有些到处出警的跑来别人这儿撒泼打滚，真是让人烦。

我相信他们对自己的那套说辞是深信不疑的，但咱们都知道，人脑子里信什么，跟实际上是什么，那可是两码事。这",0.16697,0.174393,0.088887,0.085826,0.15384,-0.009156,-0.046492
370,12,zh,你爱怎么想怎么想。我们天主教徒只认基督和教会的规矩，婚姻的神圣盟约就是不能解除的，这是铁律。轮不到你一个外人来指手画脚。,0.175154,0.18721,0.104847,0.118821,0.173996,0.023261,-0.03275
371,7,zh,"上帝又不是什么嗜血的怪物！他老人家才不会为了人类这点破事就随便干预历史呢。

耶稣的使命根本用不着靠死来完成。他降生为人，跟我们一样活过，这本身就是在拯救世",0.188042,0.213872,0.127504,0.137255,0.197809,0.007552,-0.052708
372,18,zh,"可不是嘛。那个《记者》和MSW，自己离经叛道都已经是司马昭之心路人皆知了，现在居然还有脸反过来给别人扣“不够正统”的帽子，简直是天大的笑话。

要说在所有自",0.15228,0.159669,0.052714,0.061998,0.145916,0.000331,-0.077282
373,13,zh,"楼上说得太对了！现在这套教育系统就该彻底推翻，搞一个纯世俗化的。学校就该好好教书，而不是天天灌输那些宗教思想（说白了就是封建糟粕）。

还有些人，也不知道是",0.183801,0.172614,0.092224,0.106696,0.163534,-0.030696,-0.080051
374,6,zh,"回复 @yjin117

教宗和梵蒂冈那帮主教们，对神父猥亵儿童的罪行死不悔改，你能拿他们怎么办？

楼主算是说到点子上了。教会高层滥用权力，官官相护，",0.160601,0.184,0.089704,0.114615,0.14686,-0.028208,-0.069363
375,9,zh,因为耶稣这种角色是周公和孔子,0.190902,0.199237,0.124047,0.131793,0.205728,-0.024673,-0.017018
376,20,zh,修女本来就不是什么正经群体，中国古代尼姑女道也常跟暗娼挂钩，更有泰山姑子等知名品牌,0.195613,0.183975,0.121832,0.131786,0.182779,0.012084,-0.035911
377,37,zh,#律问#宗教哪个离人最近？佛教！哪个离人最远？基督教！,0.152199,0.170638,0.090222,0.093152,0.159197,0.011656,-0.035781
378,4,zh,�者朋友�的故事，比“食�奴”�要精彩，害得我��天�接不暇，不�向�友解�我�有�婚而不通知他�，我在��重申，我��求婚，基督徒�同居，大家��心。��我的,0.16755,0.175418,0.126328,0.113334,0.152102,0.004943,-0.023822
379,4,zh,每当看到网上那些基督神棍们跳大神，我就会想起这个笑话。...畅读版【http://t.cn/8FKOp2T】,0.162037,0.160491,0.09086,0.08749,0.153134,-0.021721,-0.070213
380,0,zh,跟韩国“基督教”做一桌,0.199905,0.199829,0.134195,0.141704,0.183658,-0.060189,-0.024819
381,24,zh,"“总有人吹梵二那套‘人人皆教会’的屁话，说什么教会早该与时俱进了。
每次看到这帮人把梵二捧得跟圣经似的，我就想笑。这跟拜偶像有什么区别？
可笑的是，他们自己",0.203479,0.202935,0.124839,0.125197,0.202525,-0.026479,-0.058923
382,20,zh,修女是耶哥的女人吧？耶哥大概不喜欢别人ntr,0.187578,0.18645,0.095014,0.117284,0.179204,-0.011777,-0.017062
383,7,zh,"“神创论就是信上帝创造世界”，这定义从根上就错了，太笼统了。现在很多宗教自己都承认，所谓“上帝创造世界”的说法得跟科学兼容。

但神创论那帮人不一样。科学界",0.175758,0.161233,0.086087,0.092851,0.157542,0.003558,-0.082381
384,12,zh,不是啥都要从圣经里找答案，圣经的字数是有限的。神职人员不准结婚的传统是出于防止腐败，如果都把神父、主教的位置传给孩子了那就不好了,0.197499,0.202151,0.128109,0.155187,0.188839,0.015821,-0.026975
385,4,zh,童格丽特修女和郭斯瓦尔神父......狼狈地抢光......,0.19289,0.189244,0.109226,0.1256,0.199198,-0.050868,-0.064492
386,3,zh,教会那套贞洁观简直有毛病，核心思想就是：只要不是在基督徒婚姻里，搞性关系就是天大的罪过。都什么年代了，谁结婚真是为了“生孩子”啊？不都是因为爱情吗？直男直女和同,0.199528,0.197512,0.119348,0.125366,0.159249,0.004123,-0.047326
387,9,zh,毕竟是耶稣他老人家的买卖嘛。,0.189129,0.189835,0.130876,0.143412,0.183248,-0.005744,-0.016811
388,30,zh,李提摩太浸信会是新教，和圣座怹老人家没关系,0.190443,0.183256,0.120287,0.133379,0.174068,-0.02271,-0.056828
389,8,zh,我们信主的，道理很简单：性这东西，是神给一男一女在婚姻里用的。最根本的目的就是传宗接代，繁衍后代。你把生孩子这事儿抽掉，那什么夫妻一体、白头偕老，全都成了空话。,0.192689,0.197733,0.121461,0.125427,0.157583,0.012449,-0.043379
390,5,zh,想当年教会瞎搞那个什么“现代化改革”的时候，我们这代人刚当上爹妈。一开始还觉得挺新鲜，结果后来彻底玩脱了，搞得乌烟瘴气，当时就把我们父母那辈人给看傻了，觉得简直,0.200184,0.197465,0.121743,0.121722,0.169253,-0.017082,-0.041665
391,12,zh,"别整那些阴阳怪气的，那不叫辩论。
耶稣对离婚这事儿说得够清楚了吧，这妥妥是“天大的罪过”。

我看问题的核心根本不在于能不能领圣餐，而在于教会是怎么玩“婚",0.152941,0.163515,0.07934,0.085379,0.147012,0.004573,-0.059071
392,3,zh,"嘴上说着“彼此相爱”，转头就因为个性取向给人定罪。
那些教会和狂热的信徒，怕是早就把耶稣那套忘干净了吧？
眼里只有别人的“罪”，哪还看得到上帝。",0.166762,0.171702,0.095873,0.089471,0.151873,0.004195,-0.037898
393,20,zh,修女能色，尼姑就不能色吗,0.190868,0.190712,0.113131,0.127715,0.178103,-0.005246,-0.021456
394,4,zh,演员阿孙和阿吕，上帝的声誉要被你们毁了。他老人家要能开口，十字架都能砸你们身上。我们学院怎么出了阿吕这个病人？,0.136672,0.16519,0.087712,0.097792,0.140198,-0.020928,-0.08206
395,11,zh,"偷渡到基督教国家前先把同船的基督徒杀光。。。
这不脑残可以解释得了的。",0.170095,0.171205,0.07222,0.105708,0.152758,-0.067208,-0.080241
396,37,zh,阿弥陀佛//@焘御:中国有宗教？ //@满医生:生在当代中国的悲剧，无论是佛教、道教，遭受这种不可思议的事情其实很多，佛祖所言的末法时代也不过如此。。。。再联想,0.182229,0.196374,0.111999,0.127013,0.195108,-0.00972,-0.055737
397,14,zh,我话就放这儿了，我有权批评所有宗教，甭管那帮白左怎么想给某个群体搞特殊化。最搞笑的是，之前这帮所谓的进步派，天天追着所有信教的人咬（还不是说教义本身），现在突然,0.161176,0.161659,0.082908,0.090477,0.152734,-0.013171,-0.035978
398,4,zh,男子来到天堂，见白云上有圣洁的十字架，十字架上血迹斑斑，男子哀叹祷告，说“阿门”，张开双臂躺了上去。圣迹光华普照，美丽的天神降临，她托起十字架，惊呼：“孩子掉了,0.157383,0.180282,0.11203,0.09649,0.147297,0.01412,-0.040112
399,20,zh,因为神父的地位比修女高,0.217956,0.222151,0.148235,0.164952,0.226074,-0.010039,-0.03872
